time,,,MPC,RL,RL_opal_RT
74.62,0.00050237,0.000145197,502.37,145.1969147,
74.64,0.00050216,0.000139713,502.16,139.7132874,
74.66,0.0004986,0.00014019,498.6,140.1901245,
74.68,0.00050698,0.000148773,506.98,148.7731934,
74.7,0.00050055,0.00014472,500.55,144.7200775,
74.72,0.00049909,0.000139952,499.09,139.9517059,
74.74,0.0005002,0.00014019,500.2,140.1901245,
74.76,0.00050048,0.000145912,500.48,145.9121704,
74.78,0.00050719,0.000152111,507.19,152.1110535,
74.8,0.00050258,0.000140429,502.58,140.4285431,
74.82,0.00049825,0.000158787,498.25,158.7867737,
74.84,0.00050104,0.000173569,501.04,173.5687256,
74.86,0.00050027,0.000129223,500.27,129.2228699,
74.88,0.00050621,0.000137329,506.21,137.3291016,
74.9,0.00050069,0.000147343,500.69,147.3426819,
74.92,0.00049978,0.000154257,499.78,154.2568207,
74.94,0.00050097,0.000154495,500.97,154.4952393,
74.96,0.00050104,0.000141859,501.04,141.8590546,
74.98,0.00050705,0.000147581,507.05,147.5811005,
75,0.00050202,0.000146151,502.02,146.150589,
75.02,0.00050125,0.000152111,501.25,152.1110535,
75.04,0.00050027,0.000129223,500.27,129.2228699,
75.06,0.00050104,0.000127077,501.04,127.0771027,
75.08,0.00050754,0.000123262,507.54,123.2624054,
75.1,0.0005023,0.000138044,502.3,138.0443573,
75.12,0.0005002,0.00014472,500.2,144.7200775,
75.14,0.00050132,0.000146866,501.32,146.8658447,
75.16,0.00050237,0.00014925,502.37,149.2500305,
75.18,0.0004995,0.000166655,499.5,166.6545868,
75.2,0.00049916,0.000123024,499.16,123.0239868,
75.22,0.00050139,0.000128746,501.39,128.7460327,
75.24,0.00050076,0.000135899,500.76,135.8985901,
75.26,0.0005023,0.000160217,502.3,160.2172852,
75.28,0.0005002,0.00015831,500.2,158.3099365,
75.3,0.00050041,0.000154495,500.41,154.4952393,
75.32,0.00050097,0.000141859,500.97,141.8590546,
75.34,0.00049985,0.000161171,499.85,161.1709595,
75.36,0.00050006,0.00015521,500.06,155.210495,
75.38,0.00049936,0.00015378,499.36,153.7799835,
75.4,0.00049964,0.00014472,499.64,144.7200775,
75.42,0.00049936,0.000152826,499.36,152.8263092,
75.44,0.00050209,0.000154734,502.09,154.7336578,
75.46,0.0005016,0.000146389,501.6,146.3890076,
75.48,0.0004995,0.000143766,499.5,143.7664032,
75.5,0.00050761,0.000151157,507.61,151.1573792,
75.52,0.00050048,0.000153065,500.48,153.0647278,
75.54,0.00050139,0.000148058,501.39,148.0579376,
75.56,0.00049978,0.000133276,499.78,133.2759857,
75.58,0.00050097,0.000125408,500.97,125.4081726,
75.6,0.00051096,0.000137329,510.96,137.3291016,
75.62,0.00049936,0.000147104,499.36,147.1042633,
75.64,0.00050216,0.000163794,502.16,163.7935638,
75.66,0.0005002,0.000143766,500.2,143.7664032,
75.68,0.00050251,0.000140905,502.51,140.9053802,
75.7,0.00050572,0.000128031,505.72,128.030777,
75.72,0.00050013,0.000119209,500.13,119.2092896,
75.74,0.00050251,0.000134706,502.51,134.7064972,
75.76,0.00049985,0.000138521,499.85,138.5211945,
75.78,0.00049999,0.000139952,499.99,139.9517059,
75.8,0.0005009,0.000136852,500.9,136.8522644,
75.82,0.00050013,0.000154972,500.13,154.9720764,
75.84,0.00049964,0.000148058,499.64,148.0579376,
75.86,0.0004995,0.000148535,499.5,148.5347748,
75.88,0.00050125,0.000131607,501.25,131.6070557,
75.9,0.00050111,0.000124931,501.11,124.9313354,
75.92,0.00049971,0.000130415,499.71,130.4149628,
75.94,0.00049888,0.000144243,498.88,144.2432404,
75.96,0.00050244,0.000143528,502.44,143.5279846,
75.98,0.00050041,0.00014472,500.41,144.7200775,
76,0.00049992,0.00014782,499.92,147.819519,
76.02,0.00050258,0.000156403,502.58,156.4025879,
76.04,0.00050048,0.000136852,500.48,136.8522644,
76.06,0.00050118,0.00014329,501.18,143.289566,
76.08,0.00050195,0.00016284,501.95,162.8398895,
76.1,0.00050097,0.000163317,500.97,163.3167267,
76.12,0.0005074,0.000142336,507.4,142.3358917,
76.14,0.00049985,0.000145435,499.85,145.4353333,
76.16,0.00050188,0.000148535,501.88,148.5347748,
76.18,0.00050223,0.00015974,502.23,159.740448,
76.2,0.00050006,0.000118017,500.06,118.0171967,
76.22,0.0005067,0.000138283,506.7,138.2827759,
76.24,0.00049971,0.000159502,499.71,159.5020294,
76.26,0.00050097,0.000157595,500.97,157.5946808,
76.28,0.00050055,0.000149965,500.55,149.9652863,
76.3,0.00050188,0.000142097,501.88,142.0974731,
76.32,0.00050796,0.000141144,507.96,141.1437988,
76.34,0.00049958,0.000145674,499.58,145.6737518,
76.36,0.00050265,0.000133038,502.65,133.0375671,
76.38,0.00050293,0.000146866,502.93,146.8658447,
76.4,0.00049992,0.000143051,499.92,143.0511475,
76.42,0.00050195,0.000152826,501.95,152.8263092,
76.44,0.0005002,0.000141382,500.2,141.3822174,
76.46,0.00049936,0.000143528,499.36,143.5279846,
76.48,0.00049936,0.000139952,499.36,139.9517059,
76.5,0.00049971,0.00013566,499.71,135.6601715,
76.52,0.00049867,0.000136137,498.67,136.1370087,
76.54,0.00050076,0.00014019,500.76,140.1901245,
76.56,0.00050097,0.000137806,500.97,137.8059387,
76.58,0.00050062,0.000141382,500.62,141.3822174,
76.6,0.00050048,0.000134945,500.48,134.9449158,
76.62,0.00050013,0.000142813,500.13,142.8127289,
76.64,0.00049985,0.000137568,499.85,137.5675201,
76.66,0.00050244,0.000139475,502.44,139.4748688,
76.68,0.00050048,0.000148535,500.48,148.5347748,
76.7,0.00049944,0.000143051,499.44,143.0511475,
76.72,0.00050139,0.000138998,501.39,138.9980316,
76.74,0.00050523,0.000139236,505.23,139.2364502,
76.76,0.0005009,0.000148296,500.9,148.2963562,
76.78,0.00050223,0.000140429,502.23,140.4285431,
76.8,0.00050223,0.000116348,502.23,116.3482666,
76.82,0.00050251,0.000118494,502.51,118.4940338,
76.84,0.00050775,0.00013566,507.75,135.6601715,
76.86,0.00050181,0.000145435,501.81,145.4353333,
76.88,0.0005023,0.000137568,502.3,137.5675201,
76.9,0.00049971,0.000134706,499.71,134.7064972,
76.92,0.00050279,0.000134468,502.79,134.4680786,
76.94,0.00050831,0.000154972,508.31,154.9720764,
76.96,0.0005002,0.000151396,500.2,151.3957977,
76.98,0.00050188,0.000143051,501.88,143.0511475,
77,0.00049999,0.000148058,499.99,148.0579376,
77.02,0.00050216,0.00015831,502.16,158.3099365,
77.04,0.00050579,0.000142813,505.79,142.8127289,
77.06,0.00050174,0.000142336,501.74,142.3358917,
77.08,0.00049951,0.000136137,499.51,136.1370087,
77.1,0.00050006,0.000138521,500.06,138.5211945,
77.12,0.0005009,0.000136137,500.9,136.1370087,
77.14,0.00050034,0.00014019,500.34,140.1901245,
77.16,0.00049916,0.000151157,499.16,151.1573792,
77.18,0.00049964,0.000162601,499.64,162.6014709,
77.2,0.00050118,0.000150442,501.18,150.4421234,
77.22,0.00049964,0.000125408,499.64,125.4081726,
77.24,0.00049985,0.000132561,499.85,132.56073,
77.26,0.00050369,0.000133276,503.69,133.2759857,
77.28,0.00050111,0.000128746,501.11,128.7460327,
77.3,0.00050125,0.00014019,501.25,140.1901245,
77.32,0.00050202,0.000155449,502.02,155.4489136,
77.34,0.00049985,0.000164747,499.85,164.7472382,
77.36,0.00050411,0.00015521,504.11,155.210495,
77.38,0.00049985,0.000146151,499.85,146.150589,
77.4,0.00049888,0.000149965,498.88,149.9652863,
77.42,0.00049909,0.000164509,499.09,164.5088196,
77.44,0.00049999,0.000156403,499.99,156.4025879,
77.46,0.00050705,0.000150204,507.05,150.2037048,
77.48,0.00049929,0.000151873,499.29,151.8726349,
77.5,0.00049929,0.000146389,499.29,146.3890076,
77.52,0.00050118,0.000164032,501.18,164.0319824,
77.54,0.00050069,0.000125885,500.69,125.8850098,
77.56,0.00050579,0.000134706,505.79,134.7064972,
77.58,0.00050391,0.000131369,503.91,131.3686371,
77.6,0.00050279,0.000147343,502.79,147.3426819,
77.62,0.00050076,0.000140905,500.76,140.9053802,
77.64,0.00050041,0.000146627,500.41,146.6274261,
77.66,0.00050614,0.000146151,506.14,146.150589,
77.68,0.00050118,0.000144243,501.18,144.2432404,
77.7,0.00050062,0.000142813,500.62,142.8127289,
77.72,0.0005016,0.000148296,501.6,148.2963562,
77.74,0.00050125,0.000145197,501.25,145.1969147,
77.76,0.00050733,0.00017786,507.33,177.86026,
77.78,0.00049909,0.000127554,499.09,127.5539398,
77.8,0.00050272,0.000127077,502.72,127.0771027,
77.82,0.00050244,0.00014472,502.44,144.7200775,
77.84,0.00049881,0.000159025,498.81,159.0251923,
77.86,0.0005067,0.000168562,506.7,168.5619354,
77.88,0.00050125,0.0001266,501.25,126.6002655,
77.9,0.0005037,0.000157118,503.7,157.1178436,
77.92,0.00050342,0.000163555,503.42,163.5551453,
77.94,0.00050062,0.000144005,500.62,144.0048218,
77.96,0.00050153,0.000120878,501.53,120.8782196,
77.98,0.00049964,0.000141144,499.64,141.1437988,
78,0.00050293,0.000140429,502.93,140.4285431,
78.02,0.00050118,0.00016427,501.18,164.270401,
78.04,0.00050069,0.000173807,500.69,173.8071442,
78.06,0.00049992,0.000154734,499.92,154.7336578,
78.08,0.00050642,0.00016427,506.42,164.270401,
78.1,0.00050153,0.000151634,501.53,151.6342163,
78.12,0.00050216,0.000148296,502.16,148.2963562,
78.14,0.00050132,0.000145674,501.32,145.6737518,
78.16,0.00050265,0.000178337,502.65,178.3370972,
78.18,0.00050782,0.000149488,507.82,149.4884491,
78.2,0.00050223,0.000147343,502.23,147.3426819,
78.22,0.00050188,0.000146627,501.88,146.6274261,
78.24,0.00050069,0.000149012,500.69,149.0116119,
78.26,0.00049978,0.000150681,499.78,150.680542,
78.28,0.0005074,0.000145435,507.4,145.4353333,
78.3,0.0005016,0.00015378,501.6,153.7799835,
78.32,0.00050174,0.000157595,501.74,157.5946808,
78.34,0.00050006,0.000148296,500.06,148.2963562,
78.36,0.0005002,0.000138283,500.2,138.2827759,
78.38,0.00050621,0.000137091,506.21,137.090683,
78.4,0.00050125,0.000161886,501.25,161.8862152,
78.42,0.00050195,0.000139475,501.95,139.4748688,
78.44,0.00050181,0.000137568,501.81,137.5675201,
78.46,0.00050083,0.000136852,500.83,136.8522644,
78.48,0.00050733,0.000140667,507.33,140.6669617,
78.5,0.00050076,0.000140905,500.76,140.9053802,
78.52,0.00050181,0.000146627,501.81,146.6274261,
78.54,0.00050034,0.000138998,500.34,138.9980316,
78.56,0.00050216,0.000136852,502.16,136.8522644,
78.58,0.00050006,0.000153303,500.06,153.3031464,
78.6,0.00050076,0.000138521,500.76,138.5211945,
78.62,0.00049916,0.000137329,499.16,137.3291016,
78.64,0.00050062,0.000151873,500.62,151.8726349,
78.66,0.00050111,0.000151396,501.11,151.3957977,
78.68,0.00050097,0.000151157,500.97,151.1573792,
78.7,0.000503,0.000124216,503,124.2160797,
78.72,0.00050006,0.000156879,500.06,156.879425,
78.74,0.00049944,0.000147104,499.44,147.1042633,
78.76,0.00050006,0.000148058,500.06,148.0579376,
78.78,0.00050069,0.00013423,500.69,134.22966,
78.8,0.0005097,0.000141144,509.7,141.1437988,
78.82,0.00050027,0.000157356,500.27,157.3562622,
78.84,0.00049999,0.000142097,499.99,142.0974731,
78.86,0.00049999,0.000148296,499.99,148.2963562,
78.88,0.00049978,0.000156164,499.78,156.1641693,
78.9,0.00050733,0.000154018,507.33,154.0184021,
78.92,0.00050188,0.00014019,501.88,140.1901245,
78.94,0.00050013,0.000133753,500.13,133.7528229,
78.96,0.00050321,0.000130415,503.21,130.4149628,
78.98,0.00050153,0.000134945,501.53,134.9449158,
79,0.00050747,0.000141382,507.47,141.3822174,
79.02,0.0005002,0.000146866,500.2,146.8658447,
79.04,0.00050034,0.000146151,500.34,146.150589,
79.06,0.00050083,0.00013566,500.83,135.6601715,
79.08,0.00050062,0.000137091,500.62,137.090683,
79.1,0.00050649,0.000136852,506.49,136.8522644,
79.12,0.00049909,0.000151157,499.09,151.1573792,
79.14,0.00050055,0.000146866,500.55,146.8658447,
79.16,0.0004986,0.000128269,498.6,128.2691956,
79.18,0.00050139,0.000152826,501.39,152.8263092,
79.2,0.00049916,0.000148535,499.16,148.5347748,
79.22,0.00049937,0.000150681,499.37,150.680542,
79.24,0.0005016,0.000164032,501.6,164.0319824,
79.26,0.00049999,0.000148773,499.99,148.7731934,
79.28,0.00049971,0.000148535,499.71,148.5347748,
79.3,0.00049881,0.000133276,498.81,133.2759857,
79.32,0.00050013,0.000152111,500.13,152.1110535,
79.34,0.00049936,0.000149727,499.36,149.7268677,
79.36,0.00049902,0.00014925,499.02,149.2500305,
79.38,0.00049985,0.000155926,499.85,155.9257507,
79.4,0.00049867,0.000169754,498.67,169.7540283,
79.42,0.00050181,0.000173807,501.81,173.8071442,
79.44,0.00050048,0.00016284,500.48,162.8398895,
79.46,0.00049971,0.000144482,499.71,144.4816589,
79.48,0.0005009,0.0001297,500.9,129.699707,
79.5,0.00049951,0.000144482,499.51,144.4816589,
79.52,0.00050698,0.000167847,506.98,167.8466797,
79.54,0.00050006,0.000152111,500.06,152.1110535,
79.56,0.00050139,0.000169992,501.39,169.9924469,
79.58,0.00050153,0.000133753,501.53,133.7528229,
79.6,0.00050314,0.000150681,503.14,150.680542,
79.62,0.00050844,0.000135422,508.44,135.4217529,
79.64,0.00050244,0.000156164,502.44,156.1641693,
79.66,0.00050342,0.000148535,503.42,148.5347748,
79.68,0.00050055,0.000156403,500.55,156.4025879,
79.7,0.00050146,0.000144005,501.46,144.0048218,
79.72,0.00050544,0.00013876,505.44,138.759613,
79.74,0.00049978,0.000139952,499.78,139.9517059,
79.76,0.00050132,0.000155449,501.32,155.4489136,
79.78,0.00050139,0.00014329,501.39,143.289566,
79.8,0.00050132,0.000151396,501.32,151.3957977,
79.82,0.0005067,0.000127077,506.7,127.0771027,
79.84,0.00050062,0.000150204,500.62,150.2037048,
79.86,0.00050132,0.000151396,501.32,151.3957977,
79.88,0.00050069,0.000180244,500.69,180.2444458,
79.9,0.00050125,0.000141859,501.25,141.8590546,
79.92,0.00050356,0.000135183,503.56,135.1833344,
79.94,0.00050027,0.000142336,500.27,142.3358917,
79.96,0.00049895,0.000162125,498.95,162.1246338,
79.98,0.00050251,0.000142336,502.51,142.3358917,
80,0.00050125,0.000134468,501.25,134.4680786,
80.02,0.00050223,0.000144005,502.23,144.0048218,
80.04,0.00050125,0.000161171,501.25,161.1709595,
80.06,0.0005002,0.000142097,500.2,142.0974731,
80.08,0.00050097,0.000147343,500.97,147.3426819,
80.1,0.00049978,0.00014329,499.78,143.289566,
80.12,0.00049958,0.000181198,499.58,181.1981201,
80.14,0.0005016,0.000146389,501.6,146.3890076,
80.16,0.00050013,0.000133276,500.13,133.2759857,
80.18,0.00050076,0.000130177,500.76,130.1765442,
80.2,0.00050111,0.000141144,501.11,141.1437988,
80.22,0.00050125,0.000128984,501.25,128.9844513,
80.24,0.00050188,0.000134706,501.88,134.7064972,
80.26,0.00050314,0.000126123,503.14,126.1234283,
80.28,0.00050356,0.000133038,503.56,133.0375671,
80.3,0.00050167,0.000134468,501.67,134.4680786,
80.32,0.00050006,0.000127554,500.06,127.5539398,
80.34,0.00050013,0.000141144,500.13,141.1437988,
80.36,0.00050139,0.000159025,501.39,159.0251923,
80.38,0.00050076,0.000157833,500.76,157.8330994,
80.4,0.00049992,0.000136852,499.92,136.8522644,
80.42,0.00050069,0.000128984,500.69,128.9844513,
80.44,0.00049944,0.000147343,499.44,147.3426819,
80.46,0.00050328,0.000123739,503.28,123.7392426,
80.48,0.00049978,0.00013423,499.78,134.22966,
80.5,0.00049811,0.000135422,498.11,135.4217529,
80.52,0.00050104,0.000156164,501.04,156.1641693,
80.54,0.00049916,0.000143051,499.16,143.0511475,
80.56,0.00050174,0.000159264,501.74,159.2636108,
80.58,0.00050125,0.000131607,501.25,131.6070557,
80.6,0.00050356,0.000133991,503.56,133.9912415,
80.62,0.00050342,0.000139952,503.42,139.9517059,
80.64,0.0005074,0.000164509,507.4,164.5088196,
80.66,0.0005023,0.000141144,502.3,141.1437988,
80.68,0.00050034,0.000144958,500.34,144.9584961,
80.7,0.00049951,0.000122786,499.51,122.7855682,
80.72,0.00049929,0.000137568,499.29,137.5675201,
80.74,0.00050516,0.000123262,505.16,123.2624054,
80.76,0.00050202,0.000156641,502.02,156.6410065,
80.78,0.0005009,0.000149012,500.9,149.0116119,
80.8,0.00049922,0.000143766,499.22,143.7664032,
80.82,0.00050363,0.000143766,503.63,143.7664032,
80.84,0.00050726,0.000150204,507.26,150.2037048,
80.86,0.00050244,0.000144958,502.44,144.9584961,
80.88,0.00049978,0.00014329,499.78,143.289566,
80.9,0.0004995,0.000150442,499.5,150.4421234,
80.92,0.00050293,0.000158787,502.93,158.7867737,
80.94,0.00050642,0.000144482,506.42,144.4816589,
80.96,0.00050307,0.000152826,503.07,152.8263092,
80.98,0.000503,0.00015378,503,153.7799835,
81,0.00050307,0.000161171,503.07,161.1709595,
81.02,0.00050041,0.000144005,500.41,144.0048218,
81.04,0.00050097,0.000155449,500.97,155.4489136,
81.06,0.00050076,0.000135899,500.76,135.8985901,
81.08,0.0004986,0.000134706,498.6,134.7064972,
81.1,0.00049936,0.0001297,499.36,129.699707,
81.12,0.00050153,0.00014329,501.53,143.289566,
81.14,0.00049985,0.000142097,499.85,142.0974731,
81.16,0.000503,0.000148773,503,148.7731934,
81.18,0.00049985,0.000139236,499.85,139.2364502,
81.2,0.00049895,0.000148296,498.95,148.2963562,
81.22,0.00050111,0.000156164,501.11,156.1641693,
81.24,0.00050279,0.000146866,502.79,146.8658447,
81.26,0.00050083,0.000138283,500.83,138.2827759,
81.28,0.00050055,0.000142097,500.55,142.0974731,
81.3,0.00050006,0.000158072,500.06,158.0715179,
81.32,0.00049888,0.000169992,498.88,169.9924469,
81.34,0.00049929,0.000130653,499.29,130.6533813,
81.36,0.00050411,0.000125647,504.11,125.6465912,
81.38,0.00050125,0.00013423,501.25,134.22966,
81.4,0.00049888,0.000126362,498.88,126.3618469,
81.42,0.00049929,0.000142336,499.29,142.3358917,
81.44,0.00050202,0.000141144,502.02,141.1437988,
81.46,0.0005074,0.000143766,507.4,143.7664032,
81.48,0.00050069,0.000150442,500.69,150.4421234,
81.5,0.00050069,0.00014782,500.69,147.819519,
81.52,0.0005023,0.000142336,502.3,142.3358917,
81.54,0.00050013,0.000143051,500.13,143.0511475,
81.56,0.00050761,0.000143528,507.61,143.5279846,
81.58,0.00050048,0.000145912,500.48,145.9121704,
81.6,0.00050041,0.000150204,500.41,150.2037048,
81.62,0.00050041,0.000155687,500.41,155.6873322,
81.64,0.00050097,0.000146627,500.97,146.6274261,
81.66,0.00050621,0.000149965,506.21,149.9652863,
81.68,0.00050153,0.000147343,501.53,147.3426819,
81.7,0.00049958,0.000132799,499.58,132.7991486,
81.72,0.00050195,0.000141144,501.95,141.1437988,
81.74,0.00050027,0.000130653,500.27,130.6533813,
81.76,0.00050055,0.000135899,500.55,135.8985901,
81.78,0.00050118,0.000124931,501.18,124.9313354,
81.8,0.00050076,0.000128984,500.76,128.9844513,
81.82,0.00050069,0.000148535,500.69,148.5347748,
81.84,0.00049944,0.000165701,499.44,165.7009125,
81.86,0.00050356,0.000155687,503.56,155.6873322,
81.88,0.00049978,0.000144958,499.78,144.9584961,
81.9,0.00049999,0.000149965,499.99,149.9652863,
81.92,0.00050006,0.000151396,500.06,151.3957977,
81.94,0.00049971,0.000147343,499.71,147.3426819,
81.96,0.00049909,0.000148535,499.09,148.5347748,
81.98,0.00050062,0.000151634,500.62,151.6342163,
82,0.00050013,0.000144005,500.13,144.0048218,
82.02,0.00050125,0.000144958,501.25,144.9584961,
82.04,0.00050027,0.000147343,500.27,147.3426819,
82.06,0.00050034,0.000148773,500.34,148.7731934,
82.08,0.00050782,0.000154257,507.82,154.2568207,
82.1,0.000503,0.000141621,503,141.620636,
82.12,0.00049992,0.00014925,499.92,149.2500305,
82.14,0.00049958,0.000158548,499.58,158.5483551,
82.16,0.00050076,0.000135899,500.76,135.8985901,
82.18,0.00050565,0.00013876,505.65,138.759613,
82.2,0.00050055,0.000150919,500.55,150.9189606,
82.22,0.00050125,0.000156164,501.25,156.1641693,
82.24,0.00049881,0.000138998,498.81,138.9980316,
82.26,0.00050104,0.000115871,501.04,115.8714294,
82.28,0.00050642,0.000150919,506.42,150.9189606,
82.3,0.00049936,0.00015521,499.36,155.210495,
82.32,0.00049929,0.000148773,499.29,148.7731934,
82.34,0.00050132,0.000146627,501.32,146.6274261,
82.36,0.00050244,0.000146627,502.44,146.6274261,
82.38,0.00050768,0.000154972,507.68,154.9720764,
82.4,0.00050125,0.000144482,501.25,144.4816589,
82.42,0.00050293,0.00014472,502.93,144.7200775,
82.44,0.00049999,0.000146151,499.99,146.150589,
82.46,0.00050111,0.000162363,501.11,162.3630524,
82.48,0.00050635,0.000144482,506.35,144.4816589,
82.5,0.00050027,0.000117064,500.27,117.0635223,
82.52,0.0005009,0.000137568,500.9,137.5675201,
82.54,0.0005046,0.000134706,504.6,134.7064972,
82.56,0.00050139,0.000149488,501.39,149.4884491,
82.58,0.00049922,0.000143766,499.22,143.7664032,
82.6,0.00050237,0.000147104,502.37,147.1042633,
82.62,0.00050062,0.00015521,500.62,155.210495,
82.64,0.00049895,0.000130653,498.95,130.6533813,
82.66,0.0005023,0.00013113,502.3,131.1302185,
82.68,0.00050146,0.000124693,501.46,124.6929169,
82.7,0.00050188,0.000145912,501.88,145.9121704,
82.72,0.00050048,0.0001719,500.48,171.8997955,
82.74,0.00050055,0.000144243,500.55,144.2432404,
82.76,0.00050069,0.000146151,500.69,146.150589,
82.78,0.00050055,0.000145435,500.55,145.4353333,
82.8,0.00050998,0.000151396,509.98,151.3957977,
82.82,0.00050188,0.00014329,501.88,143.289566,
82.84,0.00050328,0.000146866,503.28,146.8658447,
82.86,0.00050502,0.000143528,505.02,143.5279846,
82.88,0.00049936,0.000149965,499.36,149.9652863,
82.9,0.00050593,0.000145197,505.93,145.1969147,
82.92,0.00050174,0.000140667,501.74,140.6669617,
82.94,0.00050006,0.000145435,500.06,145.4353333,
82.96,0.00050376,0.000155449,503.76,155.4489136,
82.98,0.0005002,0.000150442,500.2,150.4421234,
83,0.00050488,0.000142336,504.88,142.3358917,
83.02,0.00050139,0.000138998,501.39,138.9980316,
83.04,0.0004986,0.000156641,498.6,156.6410065,
83.06,0.00050286,0.00014782,502.86,147.819519,
83.08,0.00050118,0.000145912,501.18,145.9121704,
83.1,0.00050279,0.000122309,502.79,122.3087311,
83.12,0.0005023,0.000128031,502.3,128.030777,
83.14,0.00050048,0.000152111,500.48,152.1110535,
83.16,0.00050188,0.000145912,501.88,145.9121704,
83.18,0.00050244,0.000146151,502.44,146.150589,
83.2,0.00050188,0.000132561,501.88,132.56073,
83.22,0.00050006,0.000135422,500.06,135.4217529,
83.24,0.00050356,0.000126839,503.56,126.8386841,
83.26,0.0005023,0.000125647,502.3,125.6465912,
83.28,0.0005002,0.000127077,500.2,127.0771027,
83.3,0.00049881,0.000150204,498.81,150.2037048,
83.32,0.00050195,0.000160456,501.95,160.4557037,
83.34,0.00049936,0.00014782,499.36,147.819519,
83.36,0.00050174,0.000155687,501.74,155.6873322,
83.38,0.00049978,0.000149727,499.78,149.7268677,
83.4,0.00050146,0.000125408,501.46,125.4081726,
83.42,0.00050467,0.000128269,504.67,128.2691956,
83.44,0.00050258,0.0001297,502.58,129.699707,
83.46,0.00050048,0.000136614,500.48,136.6138458,
83.48,0.00049867,0.000148773,498.67,148.7731934,
83.5,0.0005016,0.000148535,501.6,148.5347748,
83.52,0.00050523,0.000152349,505.23,152.349472,
83.54,0.00050223,0.000161648,502.23,161.6477966,
83.56,0.00050209,0.0001688,502.09,168.800354,
83.58,0.00050013,0.000164032,500.13,164.0319824,
83.6,0.00050223,0.000136375,502.23,136.3754272,
83.62,0.00050509,0.000128508,505.09,128.5076141,
83.64,0.00050153,0.000154018,501.53,154.0184021,
83.66,0.00050195,0.000130415,501.95,130.4149628,
83.68,0.0005002,0.000157833,500.2,157.8330994,
83.7,0.00050202,0.000130177,502.02,130.1765442,
83.72,0.00050076,0.000132322,500.76,132.3223114,
83.74,0.00050251,0.0001297,502.51,129.699707,
83.76,0.000503,0.000143051,503,143.0511475,
83.78,0.00050167,0.000151157,501.67,151.1573792,
83.8,0.00050265,0.000166893,502.65,166.8930054,
83.82,0.00050055,0.000152111,500.55,152.1110535,
83.84,0.00050265,0.00015974,502.65,159.740448,
83.86,0.00050398,0.000145197,503.98,145.1969147,
83.88,0.00049958,0.000148773,499.58,148.7731934,
83.9,0.00050181,0.000153542,501.81,153.5415649,
83.92,0.00049958,0.000149727,499.58,149.7268677,
83.94,0.00050705,0.000144482,507.05,144.4816589,
83.96,0.00049922,0.000149012,499.22,149.0116119,
83.98,0.00049971,0.000154018,499.71,154.0184021,
84,0.00050027,0.000157118,500.27,157.1178436,
84.02,0.0005009,0.000149488,500.9,149.4884491,
84.04,0.00050656,0.000154972,506.56,154.9720764,
84.06,0.00050146,0.000150442,501.46,150.4421234,
84.08,0.00050006,0.00015378,500.06,153.7799835,
84.1,0.00050118,0.000156641,501.18,156.6410065,
84.12,0.00049971,0.000163078,499.71,163.0783081,
84.14,0.00050935,0.000128746,509.35,128.7460327,
84.16,0.00049999,0.000138283,499.99,138.2827759,
84.18,0.00050013,0.000153542,500.13,153.5415649,
84.2,0.00050404,0.000145674,504.04,145.6737518,
84.22,0.00049992,0.00015378,499.92,153.7799835,
84.24,0.00050174,0.000137329,501.74,137.3291016,
84.26,0.00050006,0.000127077,500.06,127.0771027,
84.28,0.00050104,0.000141382,501.04,141.3822174,
84.3,0.00050237,0.000144005,502.37,144.0048218,
84.32,0.00050139,0.000153065,501.39,153.0647278,
84.34,0.00049985,0.000148058,499.85,148.0579376,
84.36,0.0005009,0.000150681,500.9,150.680542,
84.38,0.00049909,0.000126123,499.09,126.1234283,
84.4,0.00049985,0.0001266,499.85,126.6002655,
84.42,0.00050118,0.000128984,501.18,128.9844513,
84.44,0.00050139,0.00014329,501.39,143.289566,
84.46,0.00050677,0.000148773,506.77,148.7731934,
84.48,0.00050209,0.000158072,502.09,158.0715179,
84.5,0.00050167,0.00014782,501.67,147.819519,
84.52,0.00049964,0.000147104,499.64,147.1042633,
84.54,0.00050279,0.000151873,502.79,151.8726349,
84.56,0.00050502,0.000148058,505.02,148.0579376,
84.58,0.00050048,0.000140667,500.48,140.6669617,
84.6,0.00050104,0.000144243,501.04,144.2432404,
84.62,0.00050027,0.000155926,500.27,155.9257507,
84.64,0.00050279,0.000149727,502.79,149.7268677,
84.66,0.00050523,0.000148058,505.23,148.0579376,
84.68,0.00050139,0.000147343,501.39,147.3426819,
84.7,0.00050153,0.000149727,501.53,149.7268677,
84.72,0.00050125,0.000148773,501.25,148.7731934,
84.74,0.00050349,0.000140429,503.49,140.4285431,
84.76,0.00050369,0.000151634,503.69,151.6342163,
84.78,0.00049895,0.00014925,498.95,149.2500305,
84.8,0.00050307,0.000146389,503.07,146.3890076,
84.82,0.00050097,0.000139713,500.97,139.7132874,
84.84,0.00050502,0.000153065,505.02,153.0647278,
84.86,0.00050663,0.000152826,506.63,152.8263092,
84.88,0.00050048,0.000146627,500.48,146.6274261,
84.9,0.00050055,0.000141621,500.55,141.620636,
84.92,0.00050258,0.000142336,502.58,142.3358917,
84.94,0.00050111,0.000153542,501.11,153.5415649,
84.96,0.00050132,0.00015521,501.32,155.210495,
84.98,0.00050125,0.000143051,501.25,143.0511475,
85,0.00050111,0.00014472,501.11,144.7200775,
85.02,0.00050062,0.000139952,500.62,139.9517059,
